Tables A.4, B.5, and B.6. The X-ray efficiency ([cm^2 sec]^{−1} [keV/u]^{−1}) of outgoing photons as a function of initial ion energy including opacity effects.  No opacity effects and the viewing angles of 0°, 80°, and 90° are displayed for atmosphere 2. The efficiency shown here is that solely from charge exchange collisions for both oxygen and sulfur.  We also include the X-ray efficiencies that correspond to the JEDI energy bins at the time of writing.

 Viewing Angle:    0.0°
 Ion Energy [keV/u]      Total    O_Total         O6         O7  Ion Energy [keV/u]    S_Total         S8         S9        S10        S11        S12        S13        S14
       20.23           0.00000    0.00000    0.00000    0.00000        13.52           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       22.28           0.00000    0.00000    0.00000    0.00000        14.89           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       24.54           0.00000    0.00000    0.00000    0.00000        16.66           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       27.04           0.00000    0.00000    0.00000    0.00000        18.64           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       29.78           0.00000    0.00000    0.00000    0.00000        20.85           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       33.32           0.00000    0.00000    0.00000    0.00000        23.33           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       37.28           0.00000    0.00000    0.00000    0.00000        24.82           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       41.70           0.00000    0.00000    0.00000    0.00000        26.40           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       46.65           0.00000    0.00000    0.00000    0.00000        28.09           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       50.00           0.00000    0.00000    0.00000    0.00000        29.89           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       52.81           0.00000    0.00000    0.00000    0.00000        31.89           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       56.18           0.00000    0.00000    0.00000    0.00000        34.03           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       59.77           0.00000    0.00000    0.00000    0.00000        36.32           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       63.78           0.00000    0.00000    0.00000    0.00000        38.76           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       68.07           0.00000    0.00000    0.00000    0.00000        43.29           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       72.64           0.00000    0.00000    0.00000    0.00000        48.35           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       75.00           0.00000    0.00000    0.00000    0.00000        50.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       77.52           0.00000    0.00000    0.00000    0.00000        54.01           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       86.59           0.00000    0.00000    0.00000    0.00000        60.32           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
       96.71           0.00002    0.00002    0.00002    0.00000        69.95           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      108.02           0.00005    0.00005    0.00004    0.00000        75.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      100.00           0.00002    0.00002    0.00002    0.00000        81.11           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      120.65           0.00013    0.00013    0.00013    0.00000        94.05           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      125.00           0.00018    0.00018    0.00017    0.00001       100.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      139.90           0.00050    0.00050    0.00047    0.00002       109.06           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      150.00           0.00089    0.00088    0.00084    0.00004       125.00           0.00002    0.00002    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      162.22           0.00168    0.00166    0.00157    0.00008       131.16           0.00003    0.00003    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      175.00           0.00306    0.00297    0.00281    0.00017       150.00           0.00010    0.00010    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      188.11           0.00496    0.00482    0.00454    0.00029       157.73           0.00017    0.00016    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
      200.00           0.00765    0.00721    0.00676    0.00045       175.00           0.00050    0.00048    0.00002    0.00000    0.00000    0.00000    0.00000    0.00000
      218.12           0.01298    0.01205    0.01122    0.00083       189.69           0.00107    0.00101    0.00006    0.00000    0.00000    0.00000    0.00000    0.00000
      250.00           0.02628    0.02484    0.02283    0.00201       200.00           0.00179    0.00168    0.00011    0.00000    0.00000    0.00000    0.00000    0.00000
      262.32           0.03613    0.03110    0.02841    0.00269       228.12           0.00578    0.00528    0.00047    0.00003    0.00000    0.00000    0.00000    0.00000
      300.00           0.06334    0.05365    0.04796    0.00569       250.00           0.01163    0.01033    0.00119    0.00009    0.00001    0.00000    0.00000    0.00000
      315.47           0.10367    0.06421    0.05683    0.00739       300.00           0.04149    0.03435    0.00622    0.00077    0.00011    0.00003    0.00000    0.00000
      350.00           0.19185    0.08839    0.07630    0.01209       350.00           0.10346    0.07751    0.02099    0.00377    0.00086    0.00026    0.00007    0.00000
      379.38           0.32353    0.10993    0.09262    0.01731       400.00           0.20259    0.13211    0.05073    0.01291    0.00427    0.00181    0.00076    0.00000
      400.00           0.49157    0.12471    0.10308    0.02163       450.00           0.32610    0.17796    0.09057    0.03048    0.01437    0.00774    0.00495    0.00002
      450.00           0.65959    0.15779    0.12439    0.03339       500.00           0.45162    0.19957    0.12365    0.05208    0.03326    0.02226    0.02065    0.00015
      456.25           0.98121    0.16206    0.12697    0.03509       600.00           0.62289    0.19061    0.14001    0.07467    0.06741    0.06023    0.08874    0.00122
      500.00           1.14974    0.18664    0.13987    0.04676       700.00           0.68793    0.16565    0.12694    0.07368    0.07715    0.08247    0.15869    0.00334
      600.00           1.15326    0.22740    0.15391    0.07349       800.00           0.69440    0.14505    0.11168    0.06641    0.07405    0.08766    0.20345    0.00609
      700.00           1.10777    0.24347    0.15051    0.09296       900.00           0.67223    0.12878    0.09920    0.05931    0.06757    0.08488    0.22342    0.00907
      800.00           1.04205    0.24508    0.14038    0.10470      1000.00           0.63758    0.11593    0.08921    0.05339    0.06117    0.07910    0.22688    0.01191
      900.00           0.99391    0.23801    0.12843    0.10958      1250.00           0.54425    0.09275    0.07149    0.04272    0.04902    0.06474    0.20672    0.01681
     1000.00           0.92790    0.22705    0.11703    0.11002      1500.00           0.46723    0.07726    0.05951    0.03565    0.04084    0.05431    0.18070    0.01895
     1250.00           0.76627    0.19728    0.09460    0.10269      1750.00           0.40642    0.06618    0.05094    0.03055    0.03507    0.04660    0.15759    0.01950
     1500.00           0.65021    0.17209    0.07939    0.09270      2000.00           0.35859    0.05796    0.04462    0.02672    0.03063    0.04077    0.13882    0.01907
     1750.00           0.15046    0.15046    0.06784    0.08262         0.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
     2000.00           0.13407    0.13407    0.05952    0.07455         0.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
     5000.00           0.05603    0.05603    0.02374    0.03229         0.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
    10000.00           0.02810    0.02810    0.01182    0.01628         0.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
    25000.00           0.01133    0.01133    0.00477    0.00657         0.00           0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000

