Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 0° through atmosphere 2 from charge exchange collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                5.455E+02  9.262E+01  6.936E+01  2.327E+01  4.529E+02  1.012E+02  8.256E+01  4.868E+01  5.237E+01  5.646E+01  1.093E+02  2.328E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    110.00      5.940E-07  1.115E-07  0.000E+00  1.115E-07  4.825E-07  1.457E-07  1.606E-12  1.307E-11  3.321E-16  0.000E+00  3.361E-07  6.492E-10
    111.00      7.564E-07  1.413E-07  0.000E+00  1.413E-07  6.151E-07  1.929E-07  2.269E-12  1.671E-11  4.869E-16  0.000E+00  4.213E-07  8.496E-10
    112.00      9.614E-07  1.786E-07  0.000E+00  1.786E-07  7.828E-07  2.547E-07  3.198E-12  2.133E-11  7.123E-16  0.000E+00  5.269E-07  1.109E-09
    113.00      1.220E-06  2.252E-07  0.000E+00  2.252E-07  9.945E-07  3.356E-07  4.497E-12  2.717E-11  1.039E-15  0.000E+00  6.574E-07  1.444E-09
    114.00      1.544E-06  2.833E-07  0.000E+00  2.833E-07  1.261E-06  4.410E-07  6.308E-12  3.452E-11  1.513E-15  0.000E+00  8.182E-07  1.876E-09
    115.00      1.952E-06  3.554E-07  0.000E+00  3.554E-07  1.597E-06  5.782E-07  8.827E-12  4.378E-11  2.198E-15  0.000E+00  1.016E-06  2.431E-09
    116.00      2.463E-06  4.449E-07  0.000E+00  4.449E-07  2.018E-06  7.561E-07  1.232E-11  5.540E-11  3.186E-15  0.000E+00  1.258E-06  3.142E-09
    117.00      3.101E-06  5.554E-07  0.000E+00  5.554E-07  2.545E-06  9.863E-07  1.716E-11  6.996E-11  4.607E-15  0.000E+00  1.555E-06  4.050E-09
    118.00      3.898E-06  6.918E-07  0.000E+00  6.918E-07  3.206E-06  1.283E-06  2.384E-11  8.816E-11  6.646E-15  0.000E+00  1.917E-06  5.209E-09
    119.00      4.890E-06  8.594E-07  0.000E+00  8.594E-07  4.031E-06  1.666E-06  3.304E-11  1.109E-10  9.565E-15  0.000E+00  2.358E-06  6.683E-09
    120.00      6.124E-06  1.065E-06  0.000E+00  1.065E-06  5.059E-06  2.157E-06  4.569E-11  1.392E-10  1.373E-14  0.000E+00  2.893E-06  8.551E-09
    121.00      7.656E-06  1.317E-06  0.000E+00  1.317E-06  6.340E-06  2.787E-06  6.302E-11  1.744E-10  1.968E-14  0.000E+00  3.542E-06  1.092E-08
    122.00      9.554E-06  1.624E-06  0.000E+00  1.624E-06  7.931E-06  3.591E-06  8.671E-11  2.180E-10  2.812E-14  0.000E+00  4.326E-06  1.390E-08
    123.00      1.190E-05  1.997E-06  0.000E+00  1.997E-06  9.904E-06  4.615E-06  1.190E-10  2.721E-10  4.010E-14  0.000E+00  5.271E-06  1.765E-08
    124.00      1.480E-05  2.450E-06  0.000E+00  2.450E-06  1.235E-05  5.917E-06  1.630E-10  3.389E-10  5.704E-14  0.000E+00  6.409E-06  2.237E-08
    125.00      1.837E-05  2.999E-06  0.000E+00  2.999E-06  1.537E-05  7.568E-06  2.227E-10  4.214E-10  8.095E-14  1.157E-20  7.773E-06  2.827E-08
    126.00      2.276E-05  3.662E-06  0.000E+00  3.662E-06  1.910E-05  9.656E-06  3.035E-10  5.230E-10  1.146E-13  1.768E-20  9.406E-06  3.563E-08
    127.00      2.815E-05  4.460E-06  0.000E+00  4.460E-06  2.369E-05  1.229E-05  4.127E-10  6.479E-10  1.619E-13  2.695E-20  1.136E-05  4.481E-08
    128.00      3.476E-05  5.419E-06  0.000E+00  5.419E-06  2.934E-05  1.560E-05  5.598E-10  8.013E-10  2.281E-13  4.097E-20  1.368E-05  5.621E-08
    129.00      4.284E-05  6.567E-06  0.000E+00  6.567E-06  3.628E-05  1.976E-05  7.575E-10  9.893E-10  3.207E-13  6.212E-20  1.644E-05  7.034E-08
    130.00      5.271E-05  7.939E-06  0.000E+00  7.939E-06  4.477E-05  2.496E-05  1.023E-09  1.219E-09  4.498E-13  9.397E-20  1.972E-05  8.779E-08
    131.00      6.474E-05  9.574E-06  0.000E+00  9.574E-06  5.517E-05  3.146E-05  1.377E-09  1.501E-09  6.295E-13  1.418E-19  2.360E-05  1.093E-07
    132.00      7.938E-05  1.152E-05  0.000E+00  1.152E-05  6.786E-05  3.955E-05  1.850E-09  1.844E-09  8.787E-13  2.134E-19  2.817E-05  1.357E-07
    133.00      9.715E-05  1.382E-05  0.000E+00  1.382E-05  8.333E-05  4.959E-05  2.480E-09  2.262E-09  1.224E-12  3.204E-19  3.356E-05  1.682E-07
    134.00      1.187E-04  1.654E-05  0.000E+00  1.654E-05  1.021E-04  6.204E-05  3.317E-09  2.771E-09  1.700E-12  4.912E-19  3.989E-05  2.078E-07
    135.00      1.447E-04  1.975E-05  0.000E+00  1.975E-05  1.250E-04  7.742E-05  4.425E-09  3.389E-09  2.356E-12  7.466E-19  4.731E-05  2.562E-07
    136.00      1.762E-04  2.353E-05  0.000E+00  2.353E-05  1.527E-04  9.637E-05  5.890E-09  4.140E-09  3.258E-12  1.115E-18  5.599E-05  3.150E-07
    137.00      2.141E-04  2.795E-05  0.000E+00  2.795E-05  1.862E-04  1.197E-04  7.820E-09  5.050E-09  4.494E-12  1.660E-18  6.612E-05  3.864E-07
    138.00      2.598E-04  3.313E-05  0.000E+00  3.313E-05  2.266E-04  1.482E-04  1.036E-08  6.152E-09  6.185E-12  2.467E-18  7.792E-05  4.728E-07
    139.00      3.146E-04  3.917E-05  0.000E+00  3.917E-05  2.754E-04  1.832E-04  1.369E-08  7.485E-09  8.491E-12  3.658E-18  9.163E-05  5.770E-07
    140.00      3.802E-04  4.619E-05  0.000E+00  4.619E-05  3.340E-04  2.258E-04  1.805E-08  9.095E-09  1.163E-11  5.410E-18  1.075E-04  7.025E-07
    141.00      4.588E-04  5.434E-05  0.000E+00  5.434E-05  4.044E-04  2.776E-04  2.375E-08  1.104E-08  1.589E-11  7.982E-18  1.259E-04  8.531E-07
    142.00      5.525E-04  6.376E-05  0.000E+00  6.376E-05  4.887E-04  3.405E-04  3.116E-08  1.338E-08  2.166E-11  1.175E-17  1.471E-04  1.033E-06
    143.00      6.642E-04  7.464E-05  0.000E+00  7.464E-05  5.895E-04  4.166E-04  4.080E-08  1.621E-08  2.945E-11  1.726E-17  1.716E-04  1.249E-06
    144.00      7.970E-04  8.716E-05  0.000E+00  8.716E-05  7.098E-04  5.085E-04  5.330E-08  1.961E-08  3.995E-11  2.529E-17  1.997E-04  1.505E-06
    145.00      9.545E-04  1.015E-04  0.000E+00  1.015E-04  8.530E-04  6.191E-04  6.946E-08  2.370E-08  5.406E-11  3.697E-17  2.320E-04  1.810E-06
    146.00      1.141E-03  1.180E-04  0.000E+00  1.180E-04  1.023E-03  7.520E-04  9.031E-08  2.861E-08  7.298E-11  5.390E-17  2.689E-04  2.171E-06
    147.00      1.362E-03  1.367E-04  0.000E+00  1.367E-04  1.225E-03  9.111E-04  1.171E-07  3.452E-08  9.829E-11  7.844E-17  3.111E-04  2.597E-06
    148.00      1.622E-03  1.581E-04  0.000E+00  1.581E-04  1.464E-03  1.101E-03  1.516E-07  4.160E-08  1.321E-10  1.138E-16  3.592E-04  3.100E-06
    149.00      1.928E-03  1.823E-04  0.000E+00  1.823E-04  1.745E-03  1.328E-03  1.958E-07  5.009E-08  1.770E-10  1.649E-16  4.140E-04  3.690E-06
    150.00      2.287E-03  2.097E-04  0.000E+00  2.097E-04  2.077E-03  1.597E-03  2.522E-07  6.028E-08  2.366E-10  2.382E-16  4.761E-04  4.382E-06
    151.00      2.708E-03  2.407E-04  0.000E+00  2.407E-04  2.468E-03  1.915E-03  3.241E-07  7.247E-08  3.156E-10  3.433E-16  5.466E-04  5.190E-06
    152.00      3.201E-03  2.756E-04  0.000E+00  2.756E-04  2.925E-03  2.292E-03  4.156E-07  8.707E-08  4.200E-10  4.937E-16  6.264E-04  6.133E-06
    153.00      3.776E-03  3.147E-04  0.000E+00  3.147E-04  3.461E-03  2.737E-03  5.317E-07  1.045E-07  5.575E-10  7.085E-16  7.164E-04  7.229E-06
    154.00      4.445E-03  3.584E-04  0.000E+00  3.584E-04  4.086E-03  3.259E-03  6.788E-07  1.254E-07  7.382E-10  1.014E-15  8.178E-04  8.499E-06
    155.00      5.222E-03  4.073E-04  0.000E+00  4.073E-04  4.815E-03  3.872E-03  8.645E-07  1.504E-07  9.752E-10  1.449E-15  9.320E-04  9.968E-06
    156.00      6.123E-03  4.617E-04  0.000E+00  4.617E-04  5.662E-03  4.589E-03  1.098E-06  1.802E-07  1.285E-09  2.065E-15  1.060E-03  1.166E-05
    157.00      7.166E-03  5.220E-04  0.000E+00  5.220E-04  6.644E-03  5.425E-03  1.393E-06  2.158E-07  1.689E-09  2.936E-15  1.204E-03  1.361E-05
    158.00      8.368E-03  5.888E-04  0.000E+00  5.888E-04  7.779E-03  6.397E-03  1.762E-06  2.583E-07  2.215E-09  4.166E-15  1.364E-03  1.584E-05
    159.00      9.753E-03  6.624E-04  0.000E+00  6.624E-04  9.090E-03  7.525E-03  2.223E-06  3.090E-07  2.898E-09  5.898E-15  1.544E-03  1.840E-05
    160.00      1.134E-02  7.435E-04  0.000E+00  7.435E-04  1.060E-02  8.831E-03  2.800E-06  3.694E-07  3.782E-09  8.332E-15  1.744E-03  2.131E-05
    161.00      1.317E-02  8.323E-04  0.000E+00  8.323E-04  1.233E-02  1.034E-02  3.518E-06  4.415E-07  4.924E-09  1.174E-14  1.966E-03  2.462E-05
    162.00      1.525E-02  9.295E-04  0.000E+00  9.295E-04  1.432E-02  1.207E-02  4.410E-06  5.274E-07  6.395E-09  1.652E-14  2.213E-03  2.838E-05
    163.00      1.762E-02  1.036E-03  0.000E+00  1.036E-03  1.659E-02  1.406E-02  5.517E-06  6.296E-07  8.285E-09  2.318E-14  2.487E-03  3.263E-05
    164.00      2.033E-02  1.151E-03  0.000E+00  1.151E-03  1.918E-02  1.634E-02  6.886E-06  7.514E-07  1.071E-08  3.247E-14  2.791E-03  3.742E-05
    165.00      2.340E-02  1.276E-03  0.000E+00  1.276E-03  2.212E-02  1.894E-02  8.575E-06  8.963E-07  1.381E-08  4.537E-14  3.126E-03  4.281E-05
    166.00      2.687E-02  1.410E-03  0.000E+00  1.410E-03  2.546E-02  2.191E-02  1.066E-05  1.069E-06  1.775E-08  6.328E-14  3.495E-03  4.885E-05
    167.00      3.080E-02  1.556E-03  0.000E+00  1.556E-03  2.924E-02  2.527E-02  1.321E-05  1.274E-06  2.278E-08  8.806E-14  3.902E-03  5.561E-05
    168.00      3.522E-02  1.712E-03  0.000E+00  1.712E-03  3.351E-02  2.908E-02  1.634E-05  1.518E-06  2.915E-08  1.223E-13  4.349E-03  6.314E-05
    169.00      4.019E-02  1.879E-03  0.000E+00  1.879E-03  3.831E-02  3.338E-02  2.018E-05  1.808E-06  3.722E-08  1.695E-13  4.839E-03  7.152E-05
    170.00      4.576E-02  2.057E-03  0.000E+00  2.057E-03  4.371E-02  3.822E-02  2.485E-05  2.152E-06  4.741E-08  2.344E-13  5.376E-03  8.081E-05
    171.00      5.200E-02  2.247E-03  0.000E+00  2.247E-03  4.975E-02  4.366E-02  3.055E-05  2.561E-06  6.023E-08  3.236E-13  5.963E-03  9.108E-05
    172.00      5.895E-02  2.448E-03  0.000E+00  2.448E-03  5.650E-02  4.975E-02  3.747E-05  3.047E-06  7.634E-08  4.457E-13  6.604E-03  1.024E-04
    173.00      6.668E-02  2.660E-03  0.000E+00  2.660E-03  6.402E-02  5.656E-02  4.585E-05  3.624E-06  9.651E-08  6.128E-13  7.302E-03  1.148E-04
    174.00      7.527E-02  2.884E-03  0.000E+00  2.884E-03  7.238E-02  6.413E-02  5.600E-05  4.309E-06  1.217E-07  8.408E-13  8.060E-03  1.285E-04
    175.00      8.476E-02  3.119E-03  0.000E+00  3.119E-03  8.165E-02  7.255E-02  6.824E-05  5.121E-06  1.531E-07  1.151E-12  8.884E-03  1.434E-04
    176.00      9.525E-02  3.364E-03  0.000E+00  3.364E-03  9.189E-02  8.186E-02  8.298E-05  6.085E-06  1.922E-07  1.574E-12  9.775E-03  1.596E-04
    177.00      1.068E-01  3.620E-03  0.000E+00  3.620E-03  1.032E-01  9.215E-02  1.007E-04  7.228E-06  2.406E-07  2.147E-12  1.074E-02  1.773E-04
    178.00      1.195E-01  3.886E-03  0.000E+00  3.886E-03  1.156E-01  1.035E-01  1.219E-04  8.582E-06  3.005E-07  2.923E-12  1.178E-02  1.963E-04
    179.00      1.334E-01  4.160E-03  0.000E+00  4.160E-03  1.292E-01  1.159E-01  1.473E-04  1.019E-05  3.744E-07  3.972E-12  1.290E-02  2.170E-04
    180.00      1.485E-01  4.444E-03  0.000E+00  4.444E-03  1.441E-01  1.295E-01  1.777E-04  1.209E-05  4.653E-07  5.387E-12  1.411E-02  2.391E-04
    181.00      1.650E-01  4.735E-03  0.000E+00  4.735E-03  1.603E-01  1.444E-01  2.138E-04  1.434E-05  5.769E-07  7.294E-12  1.540E-02  2.629E-04
    182.00      1.829E-01  5.032E-03  0.000E+00  5.032E-03  1.779E-01  1.606E-01  2.567E-04  1.700E-05  7.135E-07  9.857E-12  1.679E-02  2.884E-04
    183.00      2.024E-01  5.335E-03  0.000E+00  5.335E-03  1.970E-01  1.781E-01  3.077E-04  2.015E-05  8.802E-07  1.330E-11  1.827E-02  3.156E-04
    184.00      2.233E-01  5.642E-03  0.000E+00  5.642E-03  2.177E-01  1.971E-01  3.680E-04  2.387E-05  1.083E-06  1.790E-11  1.984E-02  3.444E-04
    185.00      2.459E-01  5.952E-03  0.000E+00  5.952E-03  2.400E-01  2.176E-01  4.391E-04  2.827E-05  1.330E-06  2.407E-11  2.152E-02  3.750E-04
    186.00      2.702E-01  6.264E-03  0.000E+00  6.264E-03  2.639E-01  2.396E-01  5.230E-04  3.347E-05  1.629E-06  3.229E-11  2.331E-02  4.073E-04
    187.00      2.961E-01  6.575E-03  0.000E+00  6.575E-03  2.896E-01  2.632E-01  6.217E-04  3.961E-05  1.990E-06  4.325E-11  2.520E-02  4.412E-04
    188.00      3.238E-01  6.885E-03  0.000E+00  6.885E-03  3.170E-01  2.885E-01  7.375E-04  4.684E-05  2.425E-06  5.783E-11  2.720E-02  4.769E-04
    189.00      3.533E-01  7.192E-03  0.000E+00  7.192E-03  3.462E-01  3.154E-01  8.731E-04  5.537E-05  2.947E-06  7.718E-11  2.931E-02  5.141E-04
    190.00      3.846E-01  7.494E-03  0.000E+00  7.494E-03  3.772E-01  3.440E-01  1.032E-03  6.541E-05  3.574E-06  1.028E-10  3.153E-02  5.530E-04
    191.00      4.178E-01  7.789E-03  0.000E+00  7.789E-03  4.100E-01  3.742E-01  1.216E-03  7.724E-05  4.324E-06  1.368E-10  3.386E-02  5.933E-04
    192.00      4.527E-01  8.076E-03  0.000E+00  8.076E-03  4.446E-01  4.062E-01  1.431E-03  9.114E-05  5.218E-06  1.817E-10  3.631E-02  6.350E-04
    193.00      4.894E-01  8.353E-03  0.000E+00  8.353E-03  4.811E-01  4.397E-01  1.681E-03  1.075E-04  6.281E-06  2.408E-10  3.887E-02  6.779E-04
    194.00      5.279E-01  8.618E-03  0.000E+00  8.618E-03  5.193E-01  4.750E-01  1.971E-03  1.266E-04  7.542E-06  3.187E-10  4.153E-02  7.220E-04
    195.00      5.682E-01  8.869E-03  0.000E+00  8.869E-03  5.593E-01  5.118E-01  2.305E-03  1.491E-04  9.034E-06  4.211E-10  4.431E-02  7.672E-04
    196.00      6.101E-01  9.105E-03  0.000E+00  9.105E-03  6.010E-01  5.501E-01  2.692E-03  1.754E-04  1.079E-05  5.554E-10  4.719E-02  8.132E-04
    197.00      6.535E-01  9.324E-03  0.000E+00  9.324E-03  6.442E-01  5.898E-01  3.137E-03  2.062E-04  1.287E-05  7.313E-10  5.017E-02  8.599E-04
    198.00      6.985E-01  9.525E-03  0.000E+00  9.525E-03  6.890E-01  6.309E-01  3.648E-03  2.422E-04  1.530E-05  9.614E-10  5.325E-02  9.071E-04
    199.00      7.449E-01  9.706E-03  0.000E+00  9.706E-03  7.352E-01  6.733E-01  4.235E-03  2.841E-04  1.815E-05  1.262E-09  5.642E-02  9.546E-04
    200.00      7.926E-01  9.867E-03  0.000E+00  9.867E-03  7.827E-01  7.168E-01  4.906E-03  3.330E-04  2.147E-05  1.653E-09  5.968E-02  1.002E-03
    201.00      8.414E-01  1.000E-02  0.000E+00  1.000E-02  8.314E-01  7.612E-01  5.674E-03  3.900E-04  2.534E-05  2.162E-09  6.302E-02  1.050E-03
    202.00      8.912E-01  1.012E-02  0.000E+00  1.012E-02  8.811E-01  8.065E-01  6.548E-03  4.561E-04  2.984E-05  2.824E-09  6.643E-02  1.097E-03
    203.00      9.418E-01  1.021E-02  0.000E+00  1.021E-02  9.316E-01  8.524E-01  7.544E-03  5.329E-04  3.505E-05  3.681E-09  6.991E-02  1.143E-03
    204.00      9.931E-01  1.028E-02  0.000E+00  1.028E-02  9.828E-01  8.988E-01  8.673E-03  6.219E-04  4.107E-05  4.791E-09  7.344E-02  1.189E-03
    205.00      1.045E+00  1.032E-02  0.000E+00  1.032E-02  1.034E+00  9.455E-01  9.954E-03  7.249E-04  4.800E-05  6.225E-09  7.701E-02  1.234E-03
    206.00      1.097E+00  1.033E-02  0.000E+00  1.033E-02  1.086E+00  9.922E-01  1.140E-02  8.439E-04  5.596E-05  8.075E-09  8.063E-02  1.277E-03
    207.00      1.149E+00  1.032E-02  0.000E+00  1.032E-02  1.138E+00  1.039E+00  1.304E-02  9.811E-04  6.509E-05  1.046E-08  8.427E-02  1.319E-03
    208.00      1.201E+00  1.029E-02  0.000E+00  1.029E-02  1.190E+00  1.085E+00  1.487E-02  1.139E-03  7.552E-05  1.352E-08  8.792E-02  1.360E-03
    209.00      1.252E+00  1.023E-02  0.000E+00  1.023E-02  1.242E+00  1.130E+00  1.694E-02  1.321E-03  8.740E-05  1.745E-08  9.158E-02  1.398E-03
    210.00      1.303E+00  1.014E-02  0.000E+00  1.014E-02  1.293E+00  1.175E+00  1.926E-02  1.529E-03  1.009E-04  2.247E-08  9.523E-02  1.435E-03
    211.00      1.353E+00  1.003E-02  0.000E+00  1.003E-02  1.343E+00  1.219E+00  2.186E-02  1.768E-03  1.162E-04  2.890E-08  9.885E-02  1.469E-03
    212.00      1.402E+00  9.900E-03  0.000E+00  9.900E-03  1.392E+00  1.261E+00  2.476E-02  2.041E-03  1.335E-04  3.711E-08  1.024E-01  1.500E-03
    213.00      1.449E+00  9.745E-03  0.000E+00  9.745E-03  1.440E+00  1.302E+00  2.799E-02  2.352E-03  1.531E-04  4.756E-08  1.060E-01  1.529E-03
    214.00      1.495E+00  9.569E-03  0.000E+00  9.569E-03  1.486E+00  1.340E+00  3.158E-02  2.707E-03  1.750E-04  6.084E-08  1.095E-01  1.555E-03
    215.00      1.540E+00  9.372E-03  0.000E+00  9.372E-03  1.531E+00  1.377E+00  3.557E-02  3.111E-03  1.996E-04  7.770E-08  1.129E-01  1.579E-03
    216.00      1.582E+00  9.157E-03  0.000E+00  9.157E-03  1.573E+00  1.412E+00  3.999E-02  3.568E-03  2.271E-04  9.904E-08  1.163E-01  1.599E-03
    217.00      1.623E+00  8.925E-03  0.000E+00  8.925E-03  1.614E+00  1.444E+00  4.487E-02  4.087E-03  2.578E-04  1.260E-07  1.195E-01  1.617E-03
    218.00      1.661E+00  8.677E-03  0.000E+00  8.677E-03  1.653E+00  1.473E+00  5.026E-02  4.673E-03  2.920E-04  1.601E-07  1.227E-01  1.631E-03
    219.00      1.697E+00  8.415E-03  0.000E+00  8.415E-03  1.689E+00  1.500E+00  5.619E-02  5.335E-03  3.298E-04  2.029E-07  1.257E-01  1.643E-03
    220.00      1.731E+00  8.141E-03  0.000E+00  8.141E-03  1.723E+00  1.523E+00  6.270E-02  6.079E-03  3.717E-04  2.568E-07  1.286E-01  1.651E-03
    221.00      1.762E+00  7.856E-03  0.000E+00  7.856E-03  1.754E+00  1.544E+00  6.983E-02  6.916E-03  4.179E-04  3.243E-07  1.314E-01  1.656E-03
    222.00      1.790E+00  7.562E-03  0.000E+00  7.562E-03  1.783E+00  1.561E+00  7.764E-02  7.854E-03  4.688E-04  4.089E-07  1.340E-01  1.659E-03
    223.00      1.816E+00  7.262E-03  0.000E+00  7.262E-03  1.809E+00  1.575E+00  8.615E-02  8.904E-03  5.246E-04  5.145E-07  1.365E-01  1.659E-03
    224.00      1.839E+00  6.956E-03  0.000E+00  6.956E-03  1.832E+00  1.586E+00  9.542E-02  1.008E-02  5.856E-04  6.461E-07  1.388E-01  1.655E-03
    225.00      1.860E+00  6.647E-03  0.000E+00  6.647E-03  1.853E+00  1.593E+00  1.055E-01  1.138E-02  6.523E-04  8.099E-07  1.410E-01  1.650E-03
    226.00      1.878E+00  6.335E-03  0.000E+00  6.335E-03  1.871E+00  1.597E+00  1.164E-01  1.284E-02  7.248E-04  1.013E-06  1.430E-01  1.642E-03
    227.00      1.893E+00  6.024E-03  0.000E+00  6.024E-03  1.887E+00  1.597E+00  1.282E-01  1.445E-02  8.036E-04  1.265E-06  1.448E-01  1.631E-03
    228.00      1.906E+00  5.713E-03  0.000E+00  5.713E-03  1.900E+00  1.594E+00  1.410E-01  1.624E-02  8.889E-04  1.576E-06  1.465E-01  1.618E-03
    229.00      1.916E+00  5.405E-03  0.000E+00  5.405E-03  1.911E+00  1.587E+00  1.547E-01  1.821E-02  9.810E-04  1.960E-06  1.480E-01  1.604E-03
    230.00      1.925E+00  5.101E-03  0.000E+00  5.101E-03  1.919E+00  1.578E+00  1.694E-01  2.039E-02  1.080E-03  2.433E-06  1.493E-01  1.587E-03
    231.00      1.931E+00  4.803E-03  0.000E+00  4.803E-03  1.926E+00  1.565E+00  1.852E-01  2.278E-02  1.187E-03  3.014E-06  1.504E-01  1.569E-03
    232.00      1.935E+00  4.510E-03  0.000E+00  4.510E-03  1.931E+00  1.549E+00  2.021E-01  2.541E-02  1.301E-03  3.726E-06  1.513E-01  1.549E-03
    233.00      1.938E+00  4.225E-03  0.000E+00  4.225E-03  1.934E+00  1.530E+00  2.201E-01  2.829E-02  1.424E-03  4.596E-06  1.521E-01  1.528E-03
    234.00      1.939E+00  3.948E-03  0.000E+00  3.948E-03  1.935E+00  1.509E+00  2.393E-01  3.144E-02  1.555E-03  5.658E-06  1.527E-01  1.506E-03
    235.00      1.939E+00  3.680E-03  0.000E+00  3.680E-03  1.935E+00  1.484E+00  2.596E-01  3.488E-02  1.694E-03  6.952E-06  1.530E-01  1.483E-03
    236.00      1.938E+00  3.422E-03  0.000E+00  3.422E-03  1.934E+00  1.458E+00  2.812E-01  3.862E-02  1.842E-03  8.523E-06  1.533E-01  1.459E-03
    237.00      1.936E+00  3.174E-03  0.000E+00  3.174E-03  1.933E+00  1.429E+00  3.039E-01  4.268E-02  1.999E-03  1.043E-05  1.533E-01  1.435E-03
    238.00      1.933E+00  2.937E-03  0.000E+00  2.937E-03  1.930E+00  1.398E+00  3.279E-01  4.709E-02  2.165E-03  1.273E-05  1.532E-01  1.410E-03
    239.00      1.930E+00  2.711E-03  0.000E+00  2.711E-03  1.928E+00  1.366E+00  3.531E-01  5.185E-02  2.341E-03  1.551E-05  1.529E-01  1.385E-03
    240.00      1.927E+00  2.496E-03  0.000E+00  2.496E-03  1.925E+00  1.332E+00  3.795E-01  5.699E-02  2.526E-03  1.886E-05  1.524E-01  1.360E-03
    241.00      1.924E+00  2.292E-03  0.000E+00  2.292E-03  1.922E+00  1.296E+00  4.071E-01  6.252E-02  2.722E-03  2.288E-05  1.518E-01  1.335E-03
    242.00      1.922E+00  2.100E-03  0.000E+00  2.100E-03  1.920E+00  1.260E+00  4.359E-01  6.846E-02  2.928E-03  2.770E-05  1.510E-01  1.309E-03
    243.00      1.919E+00  1.919E-03  0.000E+00  1.919E-03  1.918E+00  1.222E+00  4.659E-01  7.484E-02  3.145E-03  3.347E-05  1.501E-01  1.284E-03
    244.00      1.918E+00  1.750E-03  0.000E+00  1.750E-03  1.916E+00  1.184E+00  4.969E-01  8.165E-02  3.373E-03  4.035E-05  1.490E-01  1.259E-03
    245.00      1.917E+00  1.591E-03  0.000E+00  1.591E-03  1.916E+00  1.145E+00  5.290E-01  8.893E-02  3.613E-03  4.854E-05  1.477E-01  1.234E-03
    246.00      1.918E+00  1.443E-03  0.000E+00  1.443E-03  1.916E+00  1.106E+00  5.621E-01  9.667E-02  3.865E-03  5.827E-05  1.464E-01  1.209E-03
    247.00      1.919E+00  1.306E-03  0.000E+00  1.306E-03  1.918E+00  1.067E+00  5.961E-01  1.049E-01  4.131E-03  6.980E-05  1.449E-01  1.185E-03
    248.00      1.922E+00  1.179E-03  0.000E+00  1.179E-03  1.921E+00  1.028E+00  6.310E-01  1.136E-01  4.411E-03  8.344E-05  1.433E-01  1.161E-03
    249.00      1.926E+00  1.062E-03  0.000E+00  1.062E-03  1.925E+00  9.884E-01  6.666E-01  1.228E-01  4.705E-03  9.952E-05  1.415E-01  1.137E-03
